law_id	group	law	article	has_annex	text
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第4條		本辦法所稱登記機關如下： ／ 一、回收業：貯存廠（場）所在地直轄市、縣（市）主管機關。 ／ 二、處理業：處理廠（場）所在地直轄市、縣（市）主管機關。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第5條		回收業、處理業應向登記機關完成登記，始得從事應回收廢棄物回收、處理業務。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第6條		回收業、處理業應依規定之格式、內容、頻率，以網路傳輸方式，辦理申請、變更、展延登記及申報作業。但經中央主管機關同意以書面辦理及申報者，不在此限。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第7條		回收業申請登記時，應檢具申請表及下列文件： ／ 一、政府機關核准設立之證明文件。但依公司法或商業登記法向主管機關完成登記者，不在此限。 ／ 二、土地合法使用證明文件。 ／ 三、回收項目及其最大貯存量之說明文件。 ／ 四、分類、壓縮、打包方法及設施之說明文件。 ／ 五、貯存方法及設施之說明文件。 ／ 六、廢機動車輛回收業從事拆解者，應檢附拆解作業流程之說明文件。 ／ 七、污染防制（治）措施之說明文件。 ／ 八、廠（場）區配置圖及說明文件。 ／ 九、緊急應變措施計畫。 ／ 十、遷廠（場）、停業、歇業、宣告破產時，或經撤銷、廢止登記後，對廠（場）區尚未清除完竣之廢棄物之清理計畫。 ／ 十一、廠（場）區周圍二公里範圍內之相關位置圖。 ／ 十二、其他經中央主管機關規定之文件。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第8條		處理業申請登記分為設置及試運轉二階段；其應先檢具申請表及下列文件，送登記機關審查核准設置後，始得進行處理設施建造、裝置： ／ 一、政府機關核准設立之證明文件。但依公司法或商業登記法向主管機關完成登記者，不在此限。 ／ 二、土地合法使用證明文件。 ／ 三、設置計畫書。應包括下列內容： ／ （一）處理項目及其最大處理量之說明文件。 ／ （二）處理流程及處理設備之說明文件。 ／ （三）處理後產出之再生料及其他廢棄物之種類、最大產出量及其再利用、再生利用或處理方式之說明文件。 ／ （四）貯存方法及設施之說明文件。 ／ （五）處理效能及質量平衡之說明文件。 ／ （六）污染防制（治）措施之說明文件。 ／ （七）廠（場）區配置圖及說明文件。 ／ （八）緊急應變措施計畫。 ／ （九）遷廠（場）、停業、歇業、宣告破產時，或經撤銷、廢止登記後，對其廠（場）區尚未清除、處理完竣之廢棄物之清理計畫。 ／ 四、廠（場）區周圍二公里範圍內之相關位置圖。 ／ 五、其他經中央主管機關規定之文件。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第9條		處理業核准設置之有效期限為三年。有效期限屆滿前，得檢具展延原因說明文件申請展延設置，以一次為限；其核准之有效期限以一年為限。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第10條		處理業於設置完成後，應檢具申請表及下列文件，送登記機關審查核准後，始得進行試運轉： ／ 一、政府機關核准設立之證明文件。但依公司法或商業登記法向主管機關完成登記者，不在此限。 ／ 二、試運轉計畫書。應包括下列內容： ／ （一）試運轉期間、方式、程序、步驟。 ／ （二）試運轉之應回收廢棄物項目、數量。 ／ （三）試運轉後產出之再生料及其他廢棄物之種類及最大產出量之說明，與其再利用、再生利用或處理方式及委託再利用、再生利用或處理之合約或證明文件。 ／ （四）採樣、檢測計畫。 ／ 三、其他經中央主管機關規定之文件。 ／ 本辦法修正發布前處理設施已建造、裝置者，除前項各款文件外，應檢具下列文件： ／ 一、土地合法使用證明文件。 ／ 二、處理項目及其最大處理量之說明文件。 ／ 三、處理流程及處理設備之說明文件。 ／ 四、處理後產出之再生料及其他廢棄物之種類、最大產出量及其再利用、再生利用或處理方式之說明文件。 ／ 五、貯存方法及設施之說明文件。 ／ 六、處理效能及質量平衡之說明文件。 ／ 七、污染防制（治）措施之說明文件。 ／ 八、廠（場）區配置圖及說明文件。 ／ 九、緊急應變措施計畫。 ／ 十、遷廠（場）、停業、歇業、宣告破產時，或經撤銷、廢止登記後，對其廠（場）區尚未清除、處理完竣之廢棄物之清理計畫。 ／ 十一、廠（場）區周圍二公里範圍內之相關位置圖。 ／ 第一項第二款試運轉計畫執行結果應做成試運轉報告，並於登記機關准駁登記前提送。 ／ 非經登記機關同意，試運轉期間以三個月為限。處理業於試運轉期限屆滿前，得檢具原因說明文件申請展延，以一次為限；其期限以三個月為限。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第11條		處理業採輸出國外處理者，申請登記時，應檢具申請表及下列文件： ／ 一、政府機關核准設立之證明文件。但依公司法或商業登記法向主管機關完成登記者，不在此限。 ／ 二、土地合法使用證明文件。 ／ 三、輸出處理項目及其最大貯存量之說明文件。 ／ 四、分類作業說明文件。 ／ 五、貯存方法及設施之說明文件。 ／ 六、污染防制（治）措施之說明文件 ／ 七、廠（場）區配置圖及說明文件。 ／ 八、緊急應變措施計畫。 ／ 九、遷廠（場）、停業、歇業、宣告破產時，或經撤銷、廢止登記後，對其廠（場）區尚未清除、處理完竣之廢棄物之清理計畫。 ／ 十、廠（場）區周圍二公里範圍內之相關位置圖。 ／ 十一、其他經中央主管機關規定之文件。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第12條		回收業、處理業登記證應記載事項如下： ／ 一、登記證字號。 ／ 二、機構名稱及地址。 ／ 三、廠（場）名稱及地址 ／ 四、負責人姓名。 ／ 五、核准登記日期及有效日期。 ／ 六、回收業或處理業業別及回收、處理項目。 ／ 七、回收貯存廠（場）或處理廠（場）地號。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第13條		回收業有下列情形之一者，應申請變更登記： ／ 一、機構名稱及地址、負責人姓名變更。 ／ 二、回收貯存廠（場）地址或地號變更。 ／ 三、回收貯存廠（場）土地面積變更。 ／ 四、回收項目、最大貯存量變更。 ／ 五、分類、壓縮、打包方法及設施變更。 ／ 六、貯存方法及設施變更。 ／ 七、新增從事廢機動車輛拆解行為。 ／ 八、污染防制（治）措施變更。 ／ 申請前項變更，應依下列規定為之： ／ 一、申請前項第一款變更者，應於變更後十五日內，檢具變更事項相關證明文件，向登記機關辦理。但依公司法或商業登記法向主管機關登記者，應於變更後十五日內，自行於中央主管機關建置之資訊系統更新資料。 ／ 二、申請前項第二款變更者，應於變更後十五日內，檢具變更事項相關證明文件，向登記機關辦理。但回收貯存廠（場）遷移者，不在此限。 ／ 三、申請前項第三款至第八款變更者，應於變更前，檢具相關文件，向登記機關辦理。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第14條		處理業有下列情形之一者，應申請變更登記： ／ 一、機構名稱及地址、負責人姓名變更。 ／ 二、處理廠（場）地址或地號變更。 ／ 三、處理廠（場）土地面積變更。 ／ 四、處理項目、最大處理量或輸出處理項目、最大貯存量變更。 ／ 五、處理流程及設備變更。 ／ 六、污染防制（治）措施變更。 ／ 七、處理後產出之再生料及其他廢棄物之種類、最大產出量及其再利用、再生利用或處理方式變更。 ／ 八、貯存方法及設施變更。 ／ 九、廠（場）區配置變更。 ／ 申請前項變更，應依下列規定為之： ／ 一、申請前項第一款變更者，應於變更後十五日內，檢具變更事項相關證明文件，向登記機關辦理。但依公司法或商業登記法向主管機關登記者，應於變更後十五日內，自行於中央主管機關建置之資訊系統更新資料。 ／ 二、申請前項第二款之變更者，應於變更後十五日內，檢具變更事項相關證明文件，向登記機關辦理。但處理廠（場）遷移者，不在此限。 ／ 三、申請前項第三款至第九款變更者，應於變更前，檢具相關文件，向登記機關辦理。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第15條		回收業、處理業登記證有效期限為五年。有效期限屆滿後仍繼續從事原登記項目之業務者，應於屆滿前三個月至六個月內申請展延；每次展延之有效期限為五年。 ／ 申請展延文件不符規定或補正資料未能於登記機關規定期限內補正者，登記機關應於登記證有效期限屆滿前駁回其申請；未依前項規定期間申請展延者，登記機關尚未作成准駁之決定時，應於登記證有效期限屆滿日起停止營運；未於登記證有效期限屆滿前申請展延者，於登記證有效期限屆滿日起，其登記證失其效力。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第16條		回收業申請展延登記時，應檢具申請表及下列文件： ／ 一、政府機關核准設立之證明文件。但依公司法或商業登記法向主管機關完成登記者，不在此限。 ／ 二、回收項目及其最大貯存量之說明文件。 ／ 三、分類、壓縮、打包方法及設施之說明文件。 ／ 四、貯存方法及設施之說明文件。 ／ 五、廢機動車輛回收業從事拆解者，應檢附拆解作業流程之說明文件。 ／ 六、污染防制（治）措施之說明文件。 ／ 七、廠（場）區配置圖及說明文件。 ／ 八、緊急應變措施計畫。 ／ 九、遷廠（場）、停業、歇業、宣告破產時，或經撤銷、廢止登記後，對其廠（場）區尚未清除、處理完竣之廢棄物之清理計畫。 ／ 十、其他經中央主管機關規定之文件。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第17條		處理業申請展延登記時，應檢具申請表及下列文件： ／ 一、政府機關核准設立之證明文件。但依公司法或商業登記法向主管機關完成登記者，不在此限。 ／ 二、處理項目及其最大處理量之說明文件。 ／ 三、處理流程及處理設備之說明文件。 ／ 四、處理後產出之再生料及其他廢棄物之種類及最大產出量之說明，與其再利用、再生利用或處理方式及委託再利用、再生利用或處理之合約或證明文件。 ／ 五、貯存方法及設施之說明文件。 ／ 六、處理效能及質量平衡之說明文件。 ／ 七、污染防制（治）措施之說明文件。 ／ 八、廠（場）區配置圖及說明文件。 ／ 九、緊急應變措施計畫。 ／ 十、遷廠（場）、停業、歇業、宣告破產時，或經撤銷、廢止登記後，對其廠（場）區尚未清除、處理完竣之廢棄物之清理計畫。 ／ 十一、其他經中央主管機關規定之文件。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第18條		處理業採輸出國外處理者，申請展延登記時，應檢具申請表及下列文件： ／ 一、政府機關核准設立之證明文件。但依公司法或商業登記法向主管機關完成登記者，不在此限。 ／ 二、輸出處理項目及其最大貯存量之說明文件。 ／ 三、分類作業說明文件。 ／ 四、貯存方法及設施之說明文件。 ／ 五、污染防制（治）措施之說明文件 ／ 六、廠（場）區配置圖及說明文件。 ／ 七、緊急應變措施計畫。 ／ 八、遷廠（場）、停業、歇業、宣告破產時，或經撤銷、廢止登記後，對其廠（場）區尚未清除、處理完竣之廢棄物之清理計畫。 ／ 九、其他經中央主管機關規定之文件。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第19條		登記機關受理回收業、處理業申請登記、變更登記及展延登記，應辦理現場勘查者，應於六十日內完成審查；未辦理現場勘查者，應於三十日內完成審查，並做成准駁之決定。 ／ 登記機關認為必要時，或因回收業、處理業提出正當事由，得延長審查期限，延長期間以三十日為限。 ／ 申請登記、變更登記及展延登記文件之內容欠缺者，或現勘結果不符規定者，登記機關應通知限期補正，屆期未補正者，駁回其申請。 ／ 補正日數不算入第一項審查期限。 ／ 登記機關受理回收業申請登記、變更登記、展延登記及處理業之變更登記，必要時得辦理現場勘查；受理處理業登記及展延登記，應辦理現場勘查，受理受補貼機構之處理業展延登記，得免辦理現場勘查。但受理處理含有害物質成分之應回收廢棄物處理業展延登記，應辦理現場勘查。 ／ 登記機關受理回收業、處理業展延登記，應審酌其營運期間環保稽查取締紀錄、環境品質變異情形及其他認有必要審查之事項，據以准駁其展延申請。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第20條		回收業、處理業有下列情形之一者，登記機關得依職權撤銷、註銷或廢止其登記證或回收、處理項目： ／ 一、登記證應記載事項有虛偽不實情事。 ／ 二、營業行為有違反法令，受勒令歇業處分。 ／ 三、登記文件不實。 ／ 四、未依本辦法規定辦理變更，經登記機關通知限期辦理，屆期仍未辦理者。 ／ 五、廠（場）址遷移。 ／ 六、登記後連續二季未申報營運統計季報表，經登記機關通知限期申報，屆期仍未申報者。 ／ 七、登記後滿六個月尚未開始營業，或開始營業後自行停止營業六個月以上。 ／ 八、登記回收、處理之項目經中央主管機關廢止公告。 ／ 九、自行申請廢止。 ／ 十、經主管機關依土壤及地下水污染整治法認定為污染行為人。 ／ 十一、未依第二十四條規定辦理。 ／ 十二、其他違反本辦法或有關環境保護法規規定，情節重大。 ／ 前項第七款所定期限，如有正當事由，得向登記機關申請展延，展延期限不得超過一年。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第21條		登記機關於核准回收業、處理業之申請、變更、展延登記及撤銷、廢止登記，或註銷登記證時，應副知中央主管機關。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第22條		回收業、處理業遷廠（場）、停業、歇業、宣告破產時，或經撤銷、廢止登記後，對其廠（場）區尚未清除、處理完竣之廢棄物，應依登記機關之指示辦理。 ／ 前項清除、處理所需費用由回收業、處理業自行負擔。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第23條		回收業、處理業應將回收、清除、處理之廢電線電纜、鐵門、水溝蓋及其他經中央主管機關指定項目，逐日依項目、數量、日期、來源及流向等作成紀錄，並保存五年以供查核。 ／ 回收業、處理業應於每月十五日前，依第六條規定，向登記機關申報前一個月之營運情形。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第24條		處理含中央主管機關指定公告有害物質成分之應回收廢棄物處理業，應依本法第十八條第六項所定辦法成為受補貼機構，並納入稽核認證管制，始得營業。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第25條		未達第二條規模之回收業得依其申請，適用本辦法之規定辦理登記及申報等相關事項，並受本辦法之規範。
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第26條		（刪除）
ENV-186	ENV	應回收廢棄物回收處理業管理辦法	第27條		本辦法自發布日施行。 ／ 本辦法中華民國一百十五年七月一十三日修正發布之第二十三條，自一百十六年一月一日施行。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第1條		本辦法依資源回收再利用法（以下簡稱本法）第十五條第四項規定訂定之。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第2條		本辦法適用之再生資源項目如下： ／ 一、依本法第十五條第三項經環境部（以下簡稱本部）公告之再生利用再生資源項目。 ／ 二、依本法第十五條第五項規定向本部申請核准之再生利用再生資源項目。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第3條		本部得參酌再生利用用途目的事業主管機關、地方主管機關、團體、事業或個人（以下簡稱申請人）所提再生資源再生利用之經濟及技術可行性評估報告，研擬再生利用再生資源項目之公告。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第4條		前條再生資源再生利用之經濟及技術可行性評估報告應包括下列內容： ／ 一、相關法令標準：包括相關環保與產品法規、再生資源與資源化產品品質規範。 ／ 二、國內再生利用再生資源產出現況與特性：包括再生資源特性、產出量、分布及用途。 ／ 三、國內外回收再利用現況：包括國外回收再利用現況、國內回收再利用工廠資料及現行回收再利用方式與情形。 ／ 四、技術可行性評析：包括再生利用技術說明及技術可行性評析。 ／ 五、經濟可行性評析：包括國內再生利用再生資源及再生產品需求量說明、成本效益及經濟影響評估。 ／ 六、回收再利用影響因子分析：包括回收再利用市場評析、回收再利用廠商配合意願、公告後可能造成之影響及跨部會協商事項。 ／ 七、結論與建議。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第5條		本部接獲申請人提出之再生資源再生利用之經濟及技術可行性評估報告後，得邀請申請人、有關機關、相關業者及其公會代表、專家學者進行初審。 ／ 申請人應依初審意見修正再生資源再生利用之經濟及技術可行性評估報告後，送本部提交再生資源回收再利用促進委員會審議，經審議通過後，依本法第十五條第三項規定公告。 ／ 再生利用再生資源項目經公告後，本部應依實際執行情形、經濟及技術可行性及回收再利用影響因子變動情形，定期檢討。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第6條		從事再生利用再生資源達一定規模之再生利用業者（以下簡稱再生利用業者）應填具申請表，連同下列文件，向再生利用場（廠）所在地直轄市、縣（市）主管機關（以下簡稱主管機關）申請登記： ／ 一、公司、商業登記相關文件或目的事業主管機關核准設立之相關證明文件。 ／ 二、負責人身分證明文件。 ／ 三、再生利用場（廠）之土地所有權狀、土地登記（簿）謄本及土地清冊，若為都市計畫地區則須附土地使用分區證明；非自有土地者，應附土地使用同意書或公有土地管理機關准許使用或同意申請登記之證明文件。 ／ 四、再生利用再生資源項目、再生利用技術方法、再生利用量能及衍生廢棄物處置方式。 ／ 五、其他經本部規定之文件。 ／ 再生利用業者應依前項第四款之登記內容辦理，不得為未經登記之事項。 ／ 再生利用業者申請登記之文件，除申請表應為正本外，其餘文件得檢送影本供主管機關審查。 ／ 第一項再生利用業者之規模由本部另定之。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第7條		主管機關受理再生利用業者申請登記之文件後，認有應行補正事項，應於收文後十日內通知限期補正；必要時，並得要求提示申請登記之文件正本供查核。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第8條		再生利用業者之變更，應依下列規定辦理： ／ 一、機構名稱及地址、負責人姓名、住址及身分證明文件字號變更時，應於變更後十五日內，檢具變更事項相關證明文件，向主管機關辦理變更。 ／ 二、其他申請登記文件內容變更時，應於變更前依本辦法申請登記之規定辦理。 ／ 因辦理前項之變更，致主管機關不同時，再生利用業者應向原登記之主管機關申請，由原登記之主管機關受理後轉請變更後之主管機關辦理。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第9條		主管機關辦理再生利用業者之登記、變更，應於每月五日前將前一月辦理資料彙送本部，留供查核。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第10條		再生利用業者終止或暫停營業六個月以上者，其尚未完成再生利用之再生資源，應依主管機關之指示辦理，所需費用由再生利用業者自行負擔。 ／ 前項再生資源無法再生利用時，應依本法第十九條規定辦理。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第11條		由家戶或其他非事業所產生再生資源之再生利用，由產生地之直轄市、縣（市）環境保護局（以下簡稱執行機關）為之。但執行機關得報經上級主管機關核准後委託合法登記之再生利用業者辦理。 ／ 由事業所產生再生資源之再生利用，應自行或委託合法登記之再生利用業者為之。但經執行機關同意者，得委託其為之。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第12條		再生利用業者對於再生資源再生利用之日期、種類、名稱、數量、用途、產生者名稱、再生利用途徑、產銷情形及衍生廢棄物處置證明，應作成紀錄，妥善保存三年，留供查核。 ／ 再生利用業者應於每年一月、四月、七月及十月十五日前，檢具前一季營運統計報表向主管機關以書面申報。但屬本法公告應以網路傳輸方式申報者，依其規定辦理。 ／ 主管機關應於每年一月、四月、七月及十月底前，彙整再生利用業者所申報資料及執行機關辦理再生資源再生利用情形，彙送本部備查。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第13條		清運再生利用再生資源之車輛機具於清運過程中，應防止再生利用再生資源飛散、濺落、溢漏、惡臭擴散、爆炸等污染環境或危害人體健康之情事發生。 ／ 清運再生利用再生資源應隨車攜帶清運證明文件。但依本法第十五條第三項、第五項規定公告及經本部核准之再生利用再生資源另有規定者，得依其規定辦理。 ／ 不同再生利用再生資源項目，除本部公告之再生利用再生資源項目及管理方式或核准計畫書內容中另有規定外，應分類清運。 ／ 清運過程發生污染環境或危害人體健康之情事時，清運者應立即採取緊急應變措施，相關規定由本部另定之。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第14條		再生利用再生資源之貯存方法，應符合下列規定： ／ 一、貯存地點、容器、設施應保持清潔完整，不得有飛揚、逸散、滲出、污染地面或散發惡臭情事。 ／ 二、貯存容器、設施應與所存放之再生利用再生資源具有相容性，再生資源應分類貯存。 ／ 三、再生利用再生資源有堆置之必要者，應分區堆置，其堆置高度不得超過五公尺，各區域間應有一公尺以上之分隔走道，並應採行必要措施以防止堆置之再生利用再生資源發生掉落或崩塌等情事。 ／ 四、本部公告之再生利用再生資源項目及管理方式或核准計畫書內容之貯存方法相關規定事項。 ／ 前項第二款所指相容性為再生利用再生資源與容器、設施接觸，不產生熱、激烈反應、火災、爆炸、可燃性流體或有害流體及不造成容器材料劣化致降低污染防治之效果者。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第15條		再生利用再生資源之貯存設施，應符合下列規定： ／ 一、應有防止污染地面水體、地下水體、空氣、土壤之設備或措施。 ／ 二、貯存地點、容器、設施應於明顯處以中文標示再生利用再生資源之名稱。 ／ 三、具有防止再生利用再生資源掉落、溢散、洩漏、散發惡臭及影響四周環境品質之必要設備或措施。 ／ 四、貯存場（廠）區四周應設置圍籬。 ／ 五、貯存場（廠）區應設置消防設施。 ／ 六、本部公告之再生利用再生資源項目及管理方式或核准計畫書內容之貯存設施相關規定事項。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第16條		再生利用業者進行再生資源再生利用所設置之設施，應符合下列規定： ／ 一、具堅固之基礎結構。 ／ 二、設施與再生利用再生資源接觸之表面採不透水材料構築；必要時，應另採抗蝕材料構築。 ／ 三、具污染防治設施。 ／ 四、防止及警示火災、爆炸之功能。 ／ 五、本部公告之再生利用再生資源項目及管理方式或核准計畫書內容之再生利用設施規範相關規定事項。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第17條		違反第十條、第十二條第一項、第十三條至第十六條規定者，主管機關應依本法第二十六條第一項第四款規定辦理。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第18條		本辦法所定之相關文書及證明文件格式，由本部定之。
ENV-187	ENV	環境部再生資源再生利用管理辦法	第19條		本辦法自發布日施行。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第1條		本辦法依毒性及關注化學物質管理法（以下簡稱本法）第四十三條第二項規定訂定之。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第2條	Y	本辦法所稱毒性及關注化學物質災害事故應變車輛（以下簡稱事故應變車輛）之種類及用途如下： ／ 一、環境事故器材車：配置應變、偵檢設備之應變車輛。 ／ 二、環境事故勤務車：執行勘查、支援任務之應變車輛。 ／ 事故應變車輛之車身顏色、車身標示字體尺度、基本配備及使用之車輛種類應符合附表規定；非依交通管理法令規定或經中央主管機關核准外，不得為其他標識。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第3條		事故應變車輛駕駛人，應領有該種車輛職業駕駛執照。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第4條		事故應變車輛之設置，由所有人向所在地直轄市、縣（市）主管機關申請登記，經核准登記並發給登記文件後，向所在地公路監理機關申請車輛牌照。所有人應於取得車輛牌照之日起十五日內陳報直轄市、縣（市）主管機關備查。 ／ 事故應變車輛登記有效期間為五年，期滿仍須繼續設置者，應於期滿前三個月至六個月之期間內申請展延，每次展延，不得超過五年。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第5條		事故應變車輛登記文件應記載下列事項： ／ 一、車輛所有人名稱、地址；所有人為公司行號者，其負責人及車輛管理人之姓名、國民身分證統一編號。 ／ 二、發證日期及有效期間。 ／ 三、車輛種類。 ／ 四、車輛牌照號碼、廠牌、型式、引擎號碼、車身號碼、出廠年月、購入日期、行車執照指定檢驗日期等。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第6條		設置事故應變車輛，有下列情形之一者，應於事實發生之日起三十日內，向原核准登記之直轄市、縣（市）主管機關申請變更或廢止登記： ／ 一、車輛所有人或其負責人之名稱、地址變更。 ／ 二、車輛過戶或車種變更。 ／ 三、車輛停駛或恢復使用。 ／ 四、車輛報廢或繳銷牌照。 ／ 五、車輛所有人停業、歇業、解散或裁撤。 ／ 事故應變車輛經變更或廢止登記，所有人應檢具證明文件向公路監理機關辦理異動登記。 ／ 申請第一項廢止登記者，應檢具完成除去車身依第二條第二項所定車輛標示、拆除警示燈及警鳴器之證明文件。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第7條		事故應變車輛經直轄市、縣（市）主管機關廢止登記或登記有效期間屆滿未申請展延或經申請展延未獲核准，直轄市、縣（市）主管機關應通知公路監理機關註銷車輛牌照。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第8條		申請事故應變車輛登記、展延、變更及登記文件之核（換、補）發，中央主管機關得公告以網路傳輸方式為之。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第9條		事故應變車輛依本法第四十三條第一項規定執行任務，應開啟警示燈；非因情況緊急，不得使用警鳴器。 ／ 事故應變車輛未執行任務時應妥善停放。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第10條		事故應變車輛執行任務應即時回傳定位資訊予中央主管機關指定之網路系統；出勤人員應填具出勤紀錄，由所有人保存三年備查。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第11條		直轄市、縣（市）主管機關就所轄事故應變車輛之配備、車身標識及出勤紀錄應定期檢查，必要時得不定期為之。 ／ 事故應變車輛之所有人對於前項檢查，不得規避、妨礙或拒絕。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第12條		違反第二條第二項、第三條、第四條、第六條、第九條、第十條或前條第二項規定，經直轄市、縣（市）主管機關令其限期改善，屆期未完成改善者，直轄市、縣（市）主管機關得變更或廢止登記，並通知公路監理機關辦理異動登記或註銷其車輛牌照。
ENV-188	ENV	毒性及關注化學物質災害事故應變車輛管理辦法	第13條		本辦法自發布日施行。
ENV-189	ENV	毒性及關注化學物質災害與懸浮微粒物質災害救助種類及標準	第1條		本標準依災害防救法（以下簡稱本法）第六十三條規定訂定之。
ENV-189	ENV	毒性及關注化學物質災害與懸浮微粒物質災害救助種類及標準	第2條		中華民國國民於國內受災，適用本標準規定；中華民國國民之配偶為臺灣地區無戶籍國民、外國人、大陸地區人民、香港或澳門居民，已在臺灣地區合法居留並共同生活者，亦同。 ／ 本標準所稱救助，指前項之人因遭受毒性及關注化學物質災害或懸浮微粒物質災害，致損害重大，影響生活，由直轄市、縣（市）政府發給災害救助金，以維持其個人或家庭之基本生活。
ENV-189	ENV	毒性及關注化學物質災害與懸浮微粒物質災害救助種類及標準	第3條		災害救助之種類如下： ／ 一、死亡救助：因災致死或因災致重傷，於災害發生之日起三十日內死亡者。 ／ 二、失蹤救助：因災致行蹤不明者。 ／ 三、重傷救助：因災致重傷，或未致重傷，必須緊急救護住院治療，自住院之日起十五日內（住院期間）所發生醫療費用總額達重傷救助金金額者。 ／ 四、安遷救助：因災致住屋毀損達不堪居住程度者。
ENV-189	ENV	毒性及關注化學物質災害與懸浮微粒物質災害救助種類及標準	第4條		受災戶住屋毀損達不堪居住程度之認定標準如下： ／ 一、因災致受災戶住屋屋頂連同椽木塌毀面積超過三分之一；或鋼筋混凝土造成住屋屋頂之樓板、橫樑因災龜裂毀損，非經整修不能居住者。 ／ 二、因災致受災戶住屋牆壁斷裂、傾斜或共同牆壁倒損，非經翻修不能居住者。 ／ 前項受災戶，指於災害發生時已在現址辦理戶籍登記，且居住於現址者；所稱之住屋，以臥室、客廳、飯廳及連棟之廚廁、浴室為限。
ENV-189	ENV	毒性及關注化學物質災害與懸浮微粒物質災害救助種類及標準	第5條		災害救助金之核發標準如下： ／ 一、死亡救助：每人發給新臺幣二十萬元。 ／ 二、失蹤救助：每人發給新臺幣二十萬元（但救助金於發放後，其失蹤人仍生還者，其親屬應繳回該救助金）。 ／ 三、重傷救助：每人發給新臺幣十萬元。 ／ 四、安遷救助：住屋毀損達不堪居住程度，戶內人口每人發給新臺幣二萬元，以五口為限。 ／ 對引起災害應負責任者，不予核發災害救助金。
ENV-189	ENV	毒性及關注化學物質災害與懸浮微粒物質災害救助種類及標準	第6條		災害救助金具領人資格如下： ／ 一、死亡或失蹤救助金，具領人順序為： ／ （一）配偶。 ／ （二）直系血親卑親屬。 ／ （三）父母。 ／ （四）兄弟姊妹。 ／ （五）祖父母。 ／ 二、重傷救助金：由本人、配偶或親屬領取。 ／ 三、安遷救助金：由受災戶內人員具領。
ENV-189	ENV	毒性及關注化學物質災害與懸浮微粒物質災害救助種類及標準	第7條		同一期間發生本法所定各種災害符合本標準及其他法規之救助規定者，具領人就同一救助種類僅得擇一領取災害救助金，不得重複具領。如有重複具領者，應予追繳。
