law_id	group	law	article	has_annex	text
OSH-41	OSH	高壓氣體勞工安全規則	第184條		距可燃性氣體或氧氣之消費設備五公尺以內，應嚴禁煙火（該設備內所使用者除外。），且不得放置危險性物質。
OSH-41	OSH	高壓氣體勞工安全規則	第185條		氧氣之消費所使用之閥或器具，非除卻石油類、油脂類及其他可燃性物質後，不得使用。
OSH-41	OSH	高壓氣體勞工安全規則	第186條		可燃性氣體等應於消費後嚴閉其閥，並採取防止容器翻倒及損傷其閥之措施。
OSH-41	OSH	高壓氣體勞工安全規則	第187條		從事高壓氣體消費設備之修理或清掃時，應於事前以不易與其內部氣體反應之氣體或液體置換其內部之氣體等防止危險措施後為之，且於其修理或清掃終了後，未確認該設施可正常安全運轉前，不得從事消費。
OSH-41	OSH	高壓氣體勞工安全規則	第188條		（刪除）
OSH-41	OSH	高壓氣體勞工安全規則	第189條		可燃性氣體等之消費，除依第一百七十九條至前條規定外，準用第一百五十四條至第一百七十五條之規定。
OSH-41	OSH	高壓氣體勞工安全規則	第190條		一般液化石油氣之消費應於通風良好之處所為之，且其灌氣容器等之溫度應保持於攝氏四十度以下。
OSH-41	OSH	高壓氣體勞工安全規則	第191條		一般液化石油氣之消費後應防止損傷閥等之措施。
OSH-41	OSH	高壓氣體勞工安全規則	第191條之1		消費事業單位將液化石油氣容器串接供廠場使用，依下列規定辦理： ／ 一、使用及備用容器串接總容量不得超過一千公斤，並應訂定容器串接供應使用管理計畫。 ／ 二、容器及氣化器應設置於室外。 ／ 三、容器及配管應採取防止液封措施。 ／ 四、連接容器與配管之軟管或可撓性管（以下簡稱撓管），連結容器處應加裝防止氣體噴洩裝置。 ／ 五、接用撓管之液化石油氣配管應設逆止閥。 ／ 六、撓管及配管之選用及安裝，應符合對應流體性質使用環境之CNS 國家標準或ISO 國際標準。 ／ 七、應設置漏洩及地震偵測自動緊急遮斷裝置。 ／ 八、應於明顯易見處標示緊急聯絡人姓名及電話。 ／ 前項消費事業單位將液化石油氣容器串接供廠場使用，依消防法有關規定設置必要之消防設備。
OSH-41	OSH	高壓氣體勞工安全規則	第192條		一般液化石油氣之消費除依第一百九十條至前條規定外，準用第一百六十九條、第一百七十二條、第一百七十三條及第一百八十條之規定。
OSH-41	OSH	高壓氣體勞工安全規則	第193條		冷凍機器之冷媒設備（除一日之冷凍能力未滿二十公噸者外）所使用之容器（除與泵或壓縮機相關者外；以下於本章中簡稱為容器。），其材料應因應該容器之設計壓力（謂該容器可使用之最高壓力而設計之壓力。）、設計溫度（謂該容器可使用之最高或最低之溫度而設計之溫度。）等，採用適當之材料，且應經中央主管機關認可實施之超音波探傷檢查合格者。
OSH-41	OSH	高壓氣體勞工安全規則	第194條		容器之胴板、端板、蓋板或管板之厚度，應適應該容器之設計壓力、形狀及尺寸、材料種類、熔接接頭之有無或熔接接頭之效率等。
OSH-41	OSH	高壓氣體勞工安全規則	第195條		容器之熔接，應適應接頭之種類，以適當方法實施。
OSH-41	OSH	高壓氣體勞工安全規則	第196條		容器之熔接部（謂熔著金屬部分及承受熔接之熱影響而致材質產生變化之母材部分。以下均同。），應具有與母材同等以上之強度。
OSH-41	OSH	高壓氣體勞工安全規則	第197條		在容器之胴板、端板或蓋板開啟之孔，應適應其板厚、孔徑等，必要時應以補強材補強。
OSH-41	OSH	高壓氣體勞工安全規則	第198條		容器之熔接部應消除應力。但依母材之材質或厚度、熔接方法、預熱溫度等，被認無須實施消除應力者，不在此限。
OSH-41	OSH	高壓氣體勞工安全規則	第199條		容器之實施對頭熔接之熔接部，應依中央主管機關規定實施接頭拉伸試驗、自由彎曲試驗、側面彎曲試驗、反面彎曲試驗及衝擊試驗合格者。
OSH-41	OSH	高壓氣體勞工安全規則	第200條		使用對頭熔接之熔接部中，經中央主管機關指定者，應對其全長依中央主管機關規定之方法實施放射線檢查。
OSH-41	OSH	高壓氣體勞工安全規則	第201條		前條規定熔接部以外之對頭熔接部，應以同一熔接方法及同一條件之每一熔接部，就其全長之百分之二十以上長度實施前條規定之放射線檢查。但設計上被認無須實施放射線檢查或僅自其外面承受壓力之熔接部，不在此限。
OSH-41	OSH	高壓氣體勞工安全規則	第202條		中央主管機關指定之容器之熔接部，應經中央主管機關規定之超音波探傷檢查合格。
OSH-41	OSH	高壓氣體勞工安全規則	第203條		中央主管機關指定之容器之熔接部，應就其全長依中央主管機關規定之方法就其全長實施磁粉探傷試驗合格。
OSH-41	OSH	高壓氣體勞工安全規則	第204條		前條之熔接部及耐蝕、耐熱合金及其他可因熔接而易生缺陷之金屬為母材之熔接部者中，被認實施磁粉探傷試驗為困難者，應依中央主管機關之規定實施浸透探傷試驗。
OSH-41	OSH	高壓氣體勞工安全規則	第205條		冷凍機器應就冷媒設備以設計壓力以上之壓力實施氣密試驗；其配管以外之部分，應以設計壓力一．五倍以上之壓力實施耐壓試驗。
OSH-41	OSH	高壓氣體勞工安全規則	第206條		冷凍機器之冷媒設備，應具有可防止振動、衝擊、腐蝕等致使冷媒氣體外洩者。
OSH-41	OSH	高壓氣體勞工安全規則	第207條		冷凍機器之冷媒設備（除第一百九十三條至第二百零四條規定之容器外。）之材料及構造，應適合第二百零五條及前條之規定者。
OSH-41	OSH	高壓氣體勞工安全規則	第208條		中央主管機關對高壓氣體之製造，依各該氣體之種類、製造設施之規模、事業場所四周環境之狀況、製造方法及其他相關事項，認定製造事業單位之設施情況特殊，得使其不受第二章規定之限制，另以適當標準為製造設施標準。
OSH-41	OSH	高壓氣體勞工安全規則	第209條		中央主管機關對高壓氣體之儲存，依各該氣體之種類、高壓氣體儲存場所之規模、儲存場所四周環境之狀況、儲存方法及其他相關事項，認定高壓氣體儲存場所之儲存設施情況特殊，得使其不受第四章規定之限制，另以適當標準為儲存設施標準。
OSH-41	OSH	高壓氣體勞工安全規則	第210條		可燃性氣體等不得併同容器廢棄。
OSH-41	OSH	高壓氣體勞工安全規則	第211條		可燃性氣體之廢棄，不得近接於煙火之處置場所或放置有危險性物質之場所及其附近場所為之；排放於大氣中時，應於通風良好之場所緩緩排放。
OSH-41	OSH	高壓氣體勞工安全規則	第212條		排放毒性氣體於大氣中時，應依環境保護有關規定。
OSH-41	OSH	高壓氣體勞工安全規則	第213條		連續廢棄可燃性氣體或毒性氣體時，應檢測各該氣體之滯留濃度，並採取適當之措施。
OSH-41	OSH	高壓氣體勞工安全規則	第214條		氧氣之廢棄所使用之閥或器具，非除卻石油類、油脂類及其他可燃性氣體後，不得使用。
OSH-41	OSH	高壓氣體勞工安全規則	第215條		可燃性氣體等應於廢棄後嚴閉其閥，並採取防止容器翻倒及損傷其閥之措施。
OSH-41	OSH	高壓氣體勞工安全規則	第216條		灌氣容器等之閥類，準用第一百七十五條之規定。
OSH-41	OSH	高壓氣體勞工安全規則	第217條		加熱於灌氣容器等、閥或配管時，應使用熱濕布或溫度在攝氏四十度以下之溫水。
OSH-41	OSH	高壓氣體勞工安全規則	第218條		甲類製造事業單位應就下列事項，訂定災害防止規章，使勞工遵行： ／ 一、安全衛生管理體制及該事業內各層級人員應擔負之職責。 ／ 二、製造設備之安全運轉及操作之必要事項。 ／ 三、安全巡視、檢點、檢查之必要事項。 ／ 四、製造設施之新設、增設、變更之管理，與設備、管線之維護、保養、檢修、汰換及其他必要事項。 ／ 五、製造設施遭遇緊急狀態時之應變措施及演練事項。 ／ 六、對於承攬人、再承攬人之管理、協調事項。 ／ 七、其他防止災害及安全衛生應注意之必要事項。
OSH-41	OSH	高壓氣體勞工安全規則	第219條		甲類製造事業單位應於製造開始之日就製造事業單位實際負責人指派為高壓氣體製造安全負責人（以下簡稱製造安全負責人。），綜理高壓氣體之製造安全業務，並向勞動檢查機構報備。但適於下列之一之冷凍高壓氣體製造事業單位，不在此限。 ／ 一、製造設備係使用可燃性氣體或毒性氣體以外之氣體為冷媒氣體，限於單元型，且置有自動控制裝置者。 ／ 二、製造氟氯冷一百十四之製造設備。 ／ 三、試驗研究用製造設備，經勞動檢查機構核准者。
OSH-41	OSH	高壓氣體勞工安全規則	第220條		液化石油氣、冷凍用高壓氣體製造事業單位以外之甲類製造事業單位，應於製造開始之日，依各該事業製程狀況，按第二百二十一條規定分別選任高壓氣體製造安全主任，輔助高壓氣體製造安全負責人從事製造安全技術管理事務。 ／ 擔任前項高壓氣體製造安全主任者，應依職業安全衛生教育訓練規則規定，接受高壓氣體製造安全主任安全衛生教育訓練。
OSH-41	OSH	高壓氣體勞工安全規則	第221條		（因條文排版無法完整呈現內容，請詳閱 ／ 完整條文 ／ 檔案） ／ 前條之甲類製造事業單位，應於下表所定製造設備設置之日，依高壓氣體之製造種類，分別選任高壓氣體製造安全作業主管： ／ 擔任前項高壓氣體製造安全作業主管者，應依職業安全衛生教育訓練規則規定，接受高壓氣體製造安全作業主管安全衛生教育訓練。
OSH-41	OSH	高壓氣體勞工安全規則	第222條		依前條規定選任高壓氣體製造安全作業主管時，該條表列第一款至第十七款所列之一種或二種以上之製造設備與同表第十八款所列之一種或二種以上之製造設備相鄰接，且其配置設計為一體實施管理，並於同一計器室內控制其操作，或在安全管理具有同等功能者，該製造設備等可歸納於同一種類，並得依此選任高壓氣體製造安全作業主管；對同一高壓氣體製造種類內之二種以上之製造設備，亦同。
OSH-41	OSH	高壓氣體勞工安全規則	第223條		依第二百二十一條規定選任高壓氣體製造安全作業主管時，該條表列第一款至第十七款所列之一種或二種以上之製造設備與同表第十八款所列之一種或二種以上之製造設備相鄰接，且其配置設計為一體實施管理，而設備之任一設備以外之設備之全部適於下列規定之一者，該設備等可歸納於同一類： ／ 一、處理設備之處理能力在一百立方公尺以下時。但設有可燃性氣體之液化氣體加壓泵者，不在此限。 ／ 二、使用氣化器或減壓閥製造氧氣、氮氣、氬氣或氦氣之製造設備時。 ／ 三、使用氣化器製造二氧化碳之製造設備，包含使用一日之冷凍能力未滿十公噸之冷凍設備冷卻氣化器相關裝置所屬儲存設備內之二氧化碳時。 ／ 前條規定之設備，雖屬同一製造種類欄內之高壓氣體之製造，其製造設備之操作由二以上系列所形成，且非於同一計器室內控制，或同一製造設備之操作人員採用輪班制時，應依操作控制系列或依班次分別選任高壓氣體製造安全作業主管。
OSH-41	OSH	高壓氣體勞工安全規則	第224條		依第二百二十一條規定選任之高壓氣體製造安全作業主管，應擔負維持製造設備之安全、監視製造方法與其高壓氣體之製造有關之下列技術事項，並監督、指揮勞工作業： ／ 一、維持製造設備符合法令規定基準。 ／ 二、維持作業方法符合法令規定基準。 ／ 三、監督實施自動檢查。 ／ 四、實施巡視與檢點。 ／ 五、對與高壓氣體之製造有關之安全作業標準、設備管理基準、承攬管理基準及災害之發生或有虞發生災害之必要措施，提供建議。 ／ 六、於發生災害或有發生災害之虞時，採取必要措施。
OSH-41	OSH	高壓氣體勞工安全規則	第225條		第二百二十條之甲類製造事業單位中，一日製造之高壓氣體容積在一百萬立方公尺以上者，應就大專校院理工科系畢業，並符合下列規定資格之一者，選任高壓氣體製造安全規劃人員，於事業開始之日報請勞動檢查機構備查。但製造安全負責人具有同等資格者，不在此限： ／ 一、擔任高壓氣體製造安全主任五年以上者。 ／ 二、擔任高壓氣體製造安全作業主管及高壓氣體製造安全主任合計七年以上者。 ／ 設置儲槽純供灌裝高壓氣體之事業單位，前項高壓氣體之容積為二百萬立方公尺以上，不受前項規定限制。 ／ 下列高壓氣體之容積，不列入前二項之計算： ／ 一、空氣或供保安用不活性氣體以外之不活性氣體之四分之三容積。 ／ 二、供保安用不活性氣體之全部容積。
OSH-41	OSH	高壓氣體勞工安全規則	第226條		前條之製造安全規劃人員，輔導製造安全負責人規劃左列高壓氣體製造安全有關事項。 ／ 一、規劃訂定有關高壓氣體製造安全工作守則。 ／ 二、規劃安全教育計畫並予推展。 ／ 三、前二款規定外，有關製造安全之基本對策。 ／ 四、提供有關製造安全之作業標準、設備管理基準或承攬管理及發生災害或防範發生災害之措施基準之建議並實施指導等。 ／ 五、規劃防災訓練及推展。 ／ 六、發生災害時之災害原因調查及檢討防災對策。 ／ 七、蒐集有關製造高壓氣體之資料。
OSH-41	OSH	高壓氣體勞工安全規則	第227條		處理能力在一百萬立方公尺以上之液化石油氣甲類製造事業單位，應於製造開始之日，依各該事業製程狀況，分別選任高壓氣體製造安全主任，輔助製造安全負責人從事製造安全技術管理事務。 ／ 設置儲槽純供灌裝液化石油氣之事業單位，前項處理能力為二百萬立方公尺以上，不受前項規定限制。 ／ 擔任第一項高壓氣體製造安全主任者，應依職業安全衛生教育訓練規則規定，接受高壓氣體製造安全主任安全衛生教育訓練。
OSH-41	OSH	高壓氣體勞工安全規則	第228條		前條之甲類製造事業單位，於溫度在攝氏三十五度時，其處理設備之每小時液化石油氣輸液量之合計量（以下簡稱輸液總量）在一百六十立方公尺以上者，應於該設備設置之日，選任高壓氣體製造安全作業主管。 ／ 前項輸液總量之計算，對氣體狀態之液化石油氣，應以容積十立方公尺換算為輸液量一立方公尺。 ／ 擔任第一項高壓氣體製造安全作業主管者，應依職業安全衛生教育訓練規則規定，接受高壓氣體製造安全作業主管安全衛生教育訓練。
OSH-41	OSH	高壓氣體勞工安全規則	第229條		依前條規定選任之高壓氣體製造安全作業主管，應擔負維持製造設備之安全、監視製造方法與其液化石油氣之製造有關之下列技術事項，並監督、指揮勞工作業： ／ 一、維持製造設備符合法令規定基準。 ／ 二、維持製造方法符合法令規定基準。 ／ 三、監督實施自動檢查。 ／ 四、實施巡視與檢點。 ／ 五、對與液化石油氣之製造有關之安全作業標準、設備管理基準、承攬管理基準及災害之發生或有虞發生災害之必要措施，提供建議。 ／ 六、於發生災害或有發生災害之虞時，立即採取必要措施。
OSH-41	OSH	高壓氣體勞工安全規則	第230條		第二百二十七條規定之甲類製造事業單位應就大專院校理工科系畢業，並具有左列規定者中選任液化石油氣製造安全規劃人員（以下簡稱製造安全規劃人員。）。但製造安全負責人具有同等資格者，不在此限。 ／ 一、曾擔任製造安全主任之經驗年資在五年以上者。 ／ 二、曾擔任製造安全作業主管及製造安全主任之合計經驗年資在七年以上者。
OSH-41	OSH	高壓氣體勞工安全規則	第231條		前條之製造安全規劃人員，輔助製造安全負責人規劃左列液化石油氣製造安全有關事項。 ／ 一、規劃訂定有關液化石油氣製造安全工作守則。 ／ 二、規劃安全教育計畫並予推展。 ／ 三、前二款規定外，有關製造安全之基本對策。 ／ 四、提供有關製造安全之作業標準、設備管理基準或承攬管理及發生災害或防範發生災害之措施基準之建議並實施指導等。 ／ 五、規劃防災訓練及推展。 ／ 六、發生災害時之災害原因調查及檢討防災對策。 ／ 七、蒐集有關製造液化石油氣之資料。
OSH-41	OSH	高壓氣體勞工安全規則	第232條		第二百十九條之冷凍用高壓氣體製造事業單位，應於製造開始之日，選任高壓氣體製造安全作業主管，輔助製造安全負責人從事製造安全技術管理業務。 ／ 擔任前項高壓氣體製造安全作業主管者，應依職業安全衛生教育訓練規則規定，接受高壓氣體製造安全作業主管安全衛生教育訓練。
OSH-41	OSH	高壓氣體勞工安全規則	第233條		依前條規定選任之高壓氣體製造安全作業主管，應擔負維持製造設備之安全、監視製造方法與其高壓氣體之製造有關之下列技術事項，並監督、指揮勞工作業： ／ 一、維持製造設備符合法令規定基準。 ／ 二、維持作業方法符合法令規定基準。 ／ 三、監督實施檢點。 ／ 四、實施巡視與自動檢查。 ／ 五、對與高壓氣體之製造有關之安全作業標準、設備管理、承攬管理及防止災害之發生或有發生災害之虞時之必要措施，提供建議。 ／ 六、於發生災害或有發生災害之虞時，立即採取必要措施。
OSH-41	OSH	高壓氣體勞工安全規則	第234條		供應下列高壓氣體之事業場所，應於供應開始之日，依其供應場所之分類，分別選任高壓氣體供應安全作業主管，擔任高壓氣體供應安全技術事項： ／ 一、氨、氯甲烷或氰化氫。 ／ 二、乙炔、丁二烯、丁烯、丙烯或甲烷。 ／ 三、氯。 ／ 四、氫。 ／ 五、氧。 ／ 六、丁烷。 ／ 擔任前項高壓氣體供應安全作業主管者，應依職業安全衛生教育訓練規則規定，接受高壓氣體供應及消費作業主管安全衛生教育訓練。
OSH-41	OSH	高壓氣體勞工安全規則	第235條		供應液化石油氣之供應事業單位，應於供應開始之日，選任高壓氣體供應安全作業主管，擔任液化石油氣供應安全技術事項。 ／ 擔任前項高壓氣體供應安全作業主管者，應依職業安全衛生教育訓練規則規定，接受高壓氣體供應及消費作業主管安全衛生教育訓練。
OSH-41	OSH	高壓氣體勞工安全規則	第236條		特定高壓氣體消費事業單位，應於消費開始之日，依消費事業單位或各分支消費事業單位，選任高壓氣體消費作業主管，擔任高壓氣體消費安全技術事項。 ／ 擔任前項高壓氣體消費作業主管者，應依職業安全衛生教育訓練規則規定，接受高壓氣體供應及消費作業主管安全衛生教育訓練。
OSH-41	OSH	高壓氣體勞工安全規則	第237條		特定液化石油氣消費事業單位，應於消費開始之日，依消費事業單位，選任高壓氣體消費作業主管，擔任液化石油氣消費安全技術事項。 ／ 擔任前項高壓氣體消費作業主管者，應依職業安全衛生教育訓練規則規定，接受高壓氣體供應及消費作業主管安全衛生教育訓練。
OSH-41	OSH	高壓氣體勞工安全規則	第238條		製造事業單位，平時即應選任第二百十九條至第二百二十一條及第二百二十五條、第二百二十七條、第二百二十八條、第二百三十條、第二百三十二條規定之人員（以下簡稱製造安全管理人員。）之代理人，於製造安全管理人員因故未能執行職務時，代理其職務。
OSH-41	OSH	高壓氣體勞工安全規則	第239條		製造事業單位、供應事業單位及消費事業單位應對其僱用從事管理、監督、指揮及操作高壓氣體作業者，施予擔負工作所必要之安全知識教育訓練。
OSH-41	OSH	高壓氣體勞工安全規則	第240條		製造、供應及消費高壓氣體之事業單位，應對所設置之高壓氣體設備及其管線，實施定期安全維護、保養及檢點，並對有發生腐蝕、劣化、缺損、破裂等有礙安全部分，採取必要補修、汰換或其他改善措施，以確保高壓氣體設施之安全運作。 ／ 前項安全維護、保養、檢點、補修或汰換等措施，應於高壓氣體製造安全主任、高壓氣體製造安全作業主管、高壓氣體供應及消費作業主管或其他專業技術主管之督導下實施。 ／ 前二項所定事項之執行，應置備紀錄，並留存三年備查。
OSH-41	OSH	高壓氣體勞工安全規則	第241條		本規則不適用於左列高壓氣體。 ／ 一、高壓鍋爐及其導管內之高壓蒸氣。 ／ 二、鐵路車輛設置之冷氣設備內之高壓氣體。 ／ 三、船舶設備內使用之高壓氣體。 ／ 四、礦場設施內以壓縮、液化及其他方法處理氣體之設備內之高壓氣體。 ／ 五、航空器內使用之高壓氣體。 ／ 六、供發電、變電、輸電設置之電力設備及其設置之變壓器、反應器、開閉器及自動遮斷器內以壓縮、液化及其他方法處理氣體之設備內高壓氣體。 ／ 七、原子能設施內使用之高壓氣體。 ／ 八、內燃機之起動、輪胎之充氣、打鉚或鑽岩或土木工程用壓縮裝置內之壓縮氣體。 ／ 九、冷凍能力未滿三公噸之冷凍設備內之高壓氣體。 ／ 十、液化溴甲烷製造設備外之該液化溴甲烷。 ／ 十一、高壓蒸氣鍋內之高壓氣體（除氫氣、乙炔及氯乙烯。）。 ／ 十二、液化氣體與液化氣體以外之液體之混合液中，液化氣體之質量佔總質量之百分之十五以下，且溫度在攝氏三十五度時之壓力在每平方公分六公斤以下之清涼飲料水、水果酒、啤酒及發泡酒用高壓氣體。 ／ 十三、液化氣體製造設備外之質量在五百公克以下之該氣體，且於溫度攝氏三十五度時，壓力在每平方公分八公斤以下者中，經中央主管機關指定者。
OSH-41	OSH	高壓氣體勞工安全規則	第242條		本規則第三十四條、第四十七條、第五十八條、第五十九條、第六十一條至第六十五條、第七十一條第二款至第五款、第七十二條、第七十八條、第九十二條、第九十五條至第九十七條、第一百零四條、第一百二十四條、第一百七十九條、第一百八十一條至第一百八十七條、第一百八十九條、第二百零八條、第二百十二條、第二百十四條、第二百十六條不適用於液化石油氣。
OSH-41	OSH	高壓氣體勞工安全規則	第243條		本規則第三十三條至第三十六條、第三十九條、第四十一條、第四十三條至第四十五條、第四十七條、第五十二條、第五十三條、第五十五條、第五十六條、第五十八條、第五十九條、第六十二條至第六十六條、第六十八條、第七十條至第七十二條、第七十六條、第七十八條至第八十條、第八十八條至第九十二條、第九十五條至第九十七條、第一百零六條、第一百零七條、第一百十三條、第一百十六條至第一百十九條、第一百二十一條、第五章、第六章、第二百十條、第二百十三條至第二百十七條不適用於冷凍用高壓氣體。
OSH-41	OSH	高壓氣體勞工安全規則	第244條		（刪除）
OSH-41	OSH	高壓氣體勞工安全規則	第245條		本規則自發布後六個月施行。 ／ 本規則修正條文，除中華民國一百零三年六月二十七日修正發布之條文，自一百零三年七月三日施行；一百十一年九月十四日修正發布之第一百九十一條之一及第一百九十二條，自一百十二年九月十四日施行外，自發布日施行。
OSH-42	OSH	起重升降機具安全規則	第1條		本規則依職業安全衛生法第六條第三項規定訂定之。
OSH-42	OSH	起重升降機具安全規則	第2條		本規則適用於下列起重升降機具： ／ 一、固定式起重機：指在特定場所使用動力將貨物吊升並將其作水平搬運為目的之機械裝置。 ／ 二、移動式起重機：指能自行移動於非特定場所並具有起重動力之起重機。 ／ 三、人字臂起重桿：指以動力吊升貨物為目的，具有主柱、吊桿，另行裝置原動機，並以鋼索操作升降之機械裝置。 ／ 四、升降機：指乘載人員及（或）貨物於搬器上，而該搬器順沿軌道鉛直升降，並以動力從事搬運之機械裝置。但營建用提升機、簡易提升機及吊籠，不包括之。 ／ 五、營建用提升機：指於土木、建築等工程作業中，僅以搬運貨物為目的之升降機。但導軌與水平之角度未滿八十度之吊斗捲揚機，不包括之。 ／ 六、吊籠：指由懸吊式施工架、升降裝置、支撐裝置、工作台及其附屬裝置所構成，專供人員升降施工之設備。 ／ 七、簡易提升機：指僅以搬運貨物為目的之升降機，其搬器之底面積在一平方公尺以下或頂高在一點二公尺以下者。但營建用提升機，不包括之。
OSH-42	OSH	起重升降機具安全規則	第3條		本規則所稱中型起重升降機具如下： ／ 一、中型固定式起重機：指吊升荷重在零點五公噸以上未滿三公噸之固定式起重機或未滿一公噸之斯達卡式起重機。 ／ 二、中型移動式起重機：指吊升荷重在零點五公噸以上未滿三公噸之移動式起重機。 ／ 三、中型人字臂起重桿：指吊升荷重在零點五公噸以上未滿三公噸之人字臂起重桿。 ／ 四、中型升降機：指積載荷重在零點二五公噸以上未滿一公噸之升降機。 ／ 五、中型營建用提升機：指導軌或升降路之高度在十公尺以上未滿二十公尺之營建用提升機。 ／ 前項第一款所稱斯達卡式起重機，指以鋼索或吊鏈懸吊起重機之駕駛室（台），且能與貨物同時升降之起重機。
OSH-42	OSH	起重升降機具安全規則	第4條		下列起重升降機具不適用本規則： ／ 一、吊升荷重未滿零點五公噸之固定式起重機、移動式起重機及人字臂起重桿。 ／ 二、積載荷重未滿零點二五公噸之升降機、營建用提升機及簡易提升機。 ／ 三、升降路或導軌之高度未滿十公尺之營建用提升機。 ／ 前項所定起重升降機具依職業安全衛生設施規則辦理。
OSH-42	OSH	起重升降機具安全規則	第5條		本規則所稱吊升荷重，指依固定式起重機、移動式起重機、人字臂起重桿等之構造及材質，所能吊升之最大荷重。 ／ 具有伸臂之起重機之吊升荷重，應依其伸臂於最大傾斜角、最短長度及於伸臂之支點與吊運車位置為最接近時計算之。 ／ 具有吊桿之人字臂起重桿之吊升荷重，應依吊桿於最大傾斜角時計算之。
OSH-42	OSH	起重升降機具安全規則	第6條		本規則所稱額定荷重，在未具伸臂之固定式起重機或未具吊桿之人字臂起重桿，指自吊升荷重扣除吊鉤、抓斗等吊具之重量所得之荷重。 ／ 具有伸臂之固定式起重機及移動式起重機之額定荷重，應依其構造及材質、伸臂之傾斜角及長度、吊運車之位置，決定其足以承受之最大荷重後，扣除吊鉤、抓斗等吊具之重量所得之荷重。 ／ 具有吊桿之人字臂起重桿之額定荷重，應依其構造、材質及吊桿之傾斜角，決定其足以承受之最大荷重後，扣除吊鉤、抓斗等吊具之重量所得之荷重。
OSH-42	OSH	起重升降機具安全規則	第7條		本規則所稱積載荷重，在升降機、簡易提升機、營建用提升機或未具吊臂之吊籠，指依其構造及材質，於搬器上乘載人員或荷物上升之最大荷重。 ／ 具有吊臂之吊籠之積載荷重，指於其最小傾斜角狀態下，依其構造、材質，於其工作台上乘載人員或荷物上升之最大荷重。 ／ 僅供下降使用之吊籠之積載荷重，指依其構造、材質，於其工作台上乘載人員或荷物所能承受之最大荷重。
OSH-42	OSH	起重升降機具安全規則	第8條		本規則所稱額定速率，在固定式起重機、移動式起重機或人字臂起重桿，指在額定荷重下使其上升、直行、迴轉或橫行時之各該最高速率。 ／ 升降機、簡易提升機、營建用提升機或吊籠之額定速率，指搬器在積載荷重下，使其上升之最高速率。
OSH-42	OSH	起重升降機具安全規則	第9條		本規則所稱容許下降速率，指於吊籠工作台上加予相當於積載荷重之重量，使其下降之最高容許速率。
OSH-42	OSH	起重升降機具安全規則	第10條		雇主對於固定式起重機之使用，不得超過額定荷重。但必要時，經採取下列各項措施者，得報經檢查機構放寬至實施之荷重試驗之值： ／ 一、事先實施荷重試驗，確認無異狀。 ／ 二、指定作業監督人員，從事監督指揮工作。 ／ 前項荷重試驗之值，指將相當於該起重機額定荷重一點二五倍之荷重（額定荷重超過二百公噸者，為額定荷重加上五十公噸之荷重）置於吊具上實施吊升、直行、旋轉及吊運車之橫行等動作試驗之荷重值。 ／ 第一項荷重試驗紀錄應保存三年。
OSH-42	OSH	起重升降機具安全規則	第11條		雇主於中型固定式起重機設置完成時，應實施荷重試驗及安定性試驗，確認安全後，方得使用。但該起重機如屬架空式、橋型式等無翻覆之虞者，得免實施安定性試驗。 ／ 前項荷重試驗，指將相當於該起重機額定荷重一點二五倍之荷重置於吊具上，實施吊升、直行、旋轉及吊運車之橫行等動作之試驗。 ／ 第一項安定性試驗，指在逸走防止裝置、軌夾裝置等停止作用狀態中，且使該起重機於最不利於安定性之條件下，將相當於額定荷重一點二七倍之荷重置於吊具上所實施之試驗。 ／ 第一項試驗紀錄應保存三年。
OSH-42	OSH	起重升降機具安全規則	第12條		雇主對於固定式起重機之設置，其有關結構空間應依下列規定： ／ 一、除不具有起重機桁架及未於起重機桁架上設置人行道者外，凡設置於建築物內之走行固定式起重機，其最高部（集電裝置除外）與建築物之水平支撐、樑、橫樑、配管、其他起重機或其他設備之置於該走行起重機上方者，其間隔應在零點四公尺以上。其桁架之人行道與建築物之水平支撐、樑、橫樑、配管、其他起重機或其他設備之置於該人行道之上方者，其間隔應在一點八公尺以上。 ／ 二、走行固定式起重機或旋轉固定式起重機與建築物間設置之人行道寬度，應在零點六公尺以上。但該人行道與建築物支柱接觸部分之寬度，應在零點四公尺以上。 ／ 三、固定式起重機之駕駛室（台）之端邊與通往該駕駛室（台）之人行道端邊，或起重機桁架之人行道端邊與通往該人行道端邊之間隔，應在零點三公尺以下。但勞工無墜落之虞者，不在此限。
OSH-42	OSH	起重升降機具安全規則	第13條		雇主對於固定式起重機之構造，應符合固定式起重機安全檢查構造標準。
OSH-42	OSH	起重升降機具安全規則	第14條		雇主應注意固定式起重機之使用，其負荷次數及吊升荷物之重量，不得超過該起重機設計時之負荷條件，並應防止起重機構造部分之鋼材、接合處或銲接處等，有發生變形、折損或破斷等情形。
OSH-42	OSH	起重升降機具安全規則	第15條		雇主對於固定式起重機之過捲預防裝置，其吊鉤、抓斗等吊具或該吊具之捲揚用槽輪上方與捲胴、槽輪及桁架等（傾斜伸臂除外）有碰撞之虞之物體下方間，應調整其間距，使其符合法定值。
OSH-42	OSH	起重升降機具安全規則	第16條		雇主對於使用液壓為動力之固定式起重機，應裝置防止該液壓過度升高之安全閥，此安全閥應調整在額定荷重（伸臂起重機為額定荷重之最大值）以下之壓力即能作用。但實施荷重試驗及安定性試驗時，不在此限。
